clade	method	change_point_id	position	score	left_q1	left_q2	left_q3	right_q1	right_q2	right_q3	delta_q1	delta_q2	delta_q3	dominant_topology_left	dominant_topology_right	cluster_min_position	cluster_max_position	cluster_span_bp	n_raw_change_points	contributing_raw_change_point_ids
Columbea	rolling	Columbea_rolling_raw_027	48215000	0.351444098898	0.985476190476	0.0145238095238	0	0.698535132108	0.155736221795	0.145728646097	-0.286941058368	0.141212412272	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_028	48225000	0.351444098898	0.985476190476	0.0145238095238	0	0.698535132108	0.155736221795	0.145728646097	-0.286941058368	0.141212412272	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_029	48255000	0.351444098898	0.985476190476	0.0145238095238	0	0.698535132108	0.155736221795	0.145728646097	-0.286941058368	0.141212412272	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_030	48265000	0.351444098898	0.985476190476	0.0145238095238	0	0.698535132108	0.155736221795	0.145728646097	-0.286941058368	0.141212412272	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_031	48275000	0.351444098898	0.985476190476	0.0145238095238	0	0.698535132108	0.155736221795	0.145728646097	-0.286941058368	0.141212412272	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_032	48285000	0.351444098898	0.985476190476	0.0145238095238	0	0.698535132108	0.155736221795	0.145728646097	-0.286941058368	0.141212412272	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_033	48305000	0.354930799511	0.988333333333	0.0116666666667	0	0.698535132108	0.155736221795	0.145728646097	-0.289798201226	0.144069555129	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_034	48315000	0.354930799511	0.988333333333	0.0116666666667	0	0.698535132108	0.155736221795	0.145728646097	-0.289798201226	0.144069555129	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_035	48325000	0.354930799511	0.988333333333	0.0116666666667	0	0.698535132108	0.155736221795	0.145728646097	-0.289798201226	0.144069555129	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_036	48335000	0.354930799511	0.988333333333	0.0116666666667	0	0.698535132108	0.155736221795	0.145728646097	-0.289798201226	0.144069555129	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_037	48345000	0.354930799511	0.988333333333	0.0116666666667	0	0.698535132108	0.155736221795	0.145728646097	-0.289798201226	0.144069555129	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_038	48355000	0.354930799511	0.988333333333	0.0116666666667	0	0.698535132108	0.155736221795	0.145728646097	-0.289798201226	0.144069555129	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_039	48365000	0.354930799511	0.988333333333	0.0116666666667	0	0.698535132108	0.155736221795	0.145728646097	-0.289798201226	0.144069555129	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_040	48395000	0.357650737626	0.992777777778	0.00722222222222	0	0.70075735433	0.153513999573	0.145728646097	-0.292020423448	0.146291777351	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_041	48405000	0.357650737626	0.992777777778	0.00722222222222	0	0.70075735433	0.153513999573	0.145728646097	-0.292020423448	0.146291777351	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_042	48415000	0.357650737626	0.992777777778	0.00722222222222	0	0.70075735433	0.153513999573	0.145728646097	-0.292020423448	0.146291777351	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_043	48425000	0.357650737626	0.992777777778	0.00722222222222	0	0.70075735433	0.153513999573	0.145728646097	-0.292020423448	0.146291777351	0.145728646097	q1	q1					
Columbea	rolling	Columbea_rolling_raw_044	48485000	0.366251182725	0.992777777778	0.00722222222222	0	0.693734969544	0.15662719303	0.149637837426	-0.299042808234	0.149404970807	0.149637837426	q1	q1					
Columbea	rolling	Columbea_rolling_raw_045	48495000	0.366251182725	0.992777777778	0.00722222222222	0	0.693734969544	0.15662719303	0.149637837426	-0.299042808234	0.149404970807	0.149637837426	q1	q1					
Columbea	rolling	Columbea_rolling_raw_046	48565000	0.366251182725	0.992777777778	0.00722222222222	0	0.693734969544	0.15662719303	0.149637837426	-0.299042808234	0.149404970807	0.149637837426	q1	q1					
Columbea	rolling	Columbea_rolling_raw_047	48625000	0.368975482425	0.992777777778	0.00722222222222	0	0.691512747322	0.158849415252	0.149637837426	-0.301265030456	0.15162719303	0.149637837426	q1	q1					
Columbea	rolling	Columbea_rolling_raw_048	49055000	0.337435041722	0.698535132108	0.155736221795	0.145728646097	0.974009361246	0.0220814474247	0.00390919132926	0.275474229138	-0.133654774371	-0.141819454768	q1	q1					
Columbea	rolling	Columbea_rolling_raw_049	49085000	0.337435041722	0.698535132108	0.155736221795	0.145728646097	0.974009361246	0.0220814474247	0.00390919132926	0.275474229138	-0.133654774371	-0.141819454768	q1	q1					
Columbea	rolling	Columbea_rolling_raw_050	49095000	0.337435041722	0.698535132108	0.155736221795	0.145728646097	0.974009361246	0.0220814474247	0.00390919132926	0.275474229138	-0.133654774371	-0.141819454768	q1	q1					
Columbea	rolling	Columbea_rolling_raw_051	49105000	0.337435041722	0.698535132108	0.155736221795	0.145728646097	0.974009361246	0.0220814474247	0.00390919132926	0.275474229138	-0.133654774371	-0.141819454768	q1	q1					
Columbea	rolling	Columbea_rolling_raw_052	49115000	0.337435041722	0.698535132108	0.155736221795	0.145728646097	0.974009361246	0.0220814474247	0.00390919132926	0.275474229138	-0.133654774371	-0.141819454768	q1	q1					
Columbea	rolling	Columbea_rolling_raw_053	49125000	0.337435041722	0.698535132108	0.155736221795	0.145728646097	0.974009361246	0.0220814474247	0.00390919132926	0.275474229138	-0.133654774371	-0.141819454768	q1	q1					
Columbea	rolling	Columbea_rolling_raw_054	49145000	0.337435041722	0.698535132108	0.155736221795	0.145728646097	0.974009361246	0.0220814474247	0.00390919132926	0.275474229138	-0.133654774371	-0.141819454768	q1	q1					
Columbea	rolling	Columbea_rolling_raw_055	49325000	0.305104714831	0.698535132108	0.155736221795	0.145728646097	0.947342694579	0.0420814474247	0.0105758579959	0.248807562472	-0.113654774371	-0.135152788101	q1	q1					
Columbea	rolling	Columbea_rolling_raw_056	49335000	0.305104714831	0.698535132108	0.155736221795	0.145728646097	0.947342694579	0.0420814474247	0.0105758579959	0.248807562472	-0.113654774371	-0.135152788101	q1	q1					
Columbea	rolling	Columbea_rolling_raw_057	49395000	0.305104714831	0.698535132108	0.155736221795	0.145728646097	0.947342694579	0.0420814474247	0.0105758579959	0.248807562472	-0.113654774371	-0.135152788101	q1	q1					
Columbea	rolling	Columbea_rolling_raw_058	49515000	0.305104714831	0.698535132108	0.155736221795	0.145728646097	0.947342694579	0.0420814474247	0.0105758579959	0.248807562472	-0.113654774371	-0.135152788101	q1	q1					
Columbea	rolling	Columbea_rolling_raw_059	49525000	0.305104714831	0.698535132108	0.155736221795	0.145728646097	0.947342694579	0.0420814474247	0.0105758579959	0.248807562472	-0.113654774371	-0.135152788101	q1	q1					
Columbea	rolling	Columbea_rolling_raw_060	49565000	0.305104714831	0.698535132108	0.155736221795	0.145728646097	0.947342694579	0.0420814474247	0.0105758579959	0.248807562472	-0.113654774371	-0.135152788101	q1	q1					
Columbea	rolling	Columbea_rolling_raw_061	49585000	0.302469535385	0.70075735433	0.153513999573	0.145728646097	0.947342694579	0.0420814474247	0.0105758579959	0.246585340249	-0.111432552148	-0.135152788101	q1	q1					
Columbea	rolling	Columbea_rolling_raw_062	49605000	0.290736069293	0.70075735433	0.153513999573	0.145728646097	0.937342694579	0.0520814474247	0.0105758579959	0.236585340249	-0.101432552148	-0.135152788101	q1	q1					
Columbea	rolling	Columbea_rolling_raw_063	49615000	0.290736069293	0.70075735433	0.153513999573	0.145728646097	0.937342694579	0.0520814474247	0.0105758579959	0.236585340249	-0.101432552148	-0.135152788101	q1	q1					
Columbea	rolling	Columbea_rolling_raw_064	49625000	0.290736069293	0.70075735433	0.153513999573	0.145728646097	0.937342694579	0.0520814474247	0.0105758579959	0.236585340249	-0.101432552148	-0.135152788101	q1	q1					
Columbea	rolling	Columbea_rolling_raw_065	49875000	0.307971840883	0.693734969544	0.15662719303	0.149637837426	0.944365079365	0.0489682539682	0.00666666666666	0.250630109821	-0.107658939061	-0.14297117076	q1	q1					
Columbea	rolling	Columbea_rolling_raw_066	49895000	0.307971840883	0.693734969544	0.15662719303	0.149637837426	0.944365079365	0.0489682539682	0.00666666666666	0.250630109821	-0.107658939061	-0.14297117076	q1	q1					
Columbea	rolling	Columbea_rolling_raw_067	49985000	0.307971840883	0.693734969544	0.15662719303	0.149637837426	0.944365079365	0.0489682539682	0.00666666666666	0.250630109821	-0.107658939061	-0.14297117076	q1	q1					
Columbea	rolling	Columbea_rolling_raw_068	50005000	0.313162821062	0.691512747322	0.158849415252	0.149637837426	0.946587301587	0.046746031746	0.00666666666666	0.255074554265	-0.112103383506	-0.14297117076	q1	q1					
Columbea	rolling	Columbea_rolling_raw_069	56215000	0.284529954404	0.951111111111	0.0422222222222	0.00666666666666	0.718876937667	0.152943570804	0.128179491529	-0.232234173444	0.110721348582	0.121512824862	q1	q1					
Columbea	rolling	Columbea_rolling_raw_070	56275000	0.301970589077	0.931111111111	0.0622222222222	0.00666666666666	0.688245981842	0.14683746658	0.164916551578	-0.242865129269	0.0846152443577	0.158249884912	q1	q1					
Columbea	rolling	Columbea_rolling_raw_071	56645000	0.637445430468	0.942222222222	0.0377777777778	0.02	0.422170898679	0.279684276399	0.298144824921	-0.520051323543	0.241906498621	0.278144824921	q1	q1					
Columbea	rolling	Columbea_rolling_raw_072	56735000	0.622959503959	0.922222222222	0.0377777777778	0.04	0.413596440595	0.295849988295	0.29055357111	-0.508625781627	0.258072210517	0.25055357111	q1	q1					
Columbea	rolling	Columbea_rolling_raw_073	56825000	0.650236252395	0.902222222222	0.0577777777778	0.04	0.371405130784	0.314326101066	0.31426876815	-0.530817091439	0.256548323289	0.27426876815	q1	q1					
Columbea	rolling	Columbea_rolling_raw_074	56935000	0.489851731648	0.78955449388	0.116190104551	0.0942554015693	0.391873685449	0.278086761615	0.330039552936	-0.397680808431	0.161896657064	0.235784151366	q1	q1					
Columbea	rolling	Columbea_rolling_raw_075	56955000	0.468167468283	0.761339440116	0.141881860823	0.0967786990603	0.38391889623	0.278097476191	0.337983627579	-0.377420543886	0.136215615368	0.241204928518	q1	q1					
Columbea	rolling	Columbea_rolling_raw_076	56995000	0.406600332546	0.721772560562	0.134694412555	0.143533026882	0.389816370755	0.296706243514	0.313477385731	-0.331956189807	0.162011830959	0.169944358848	q1	q1					
Columbea	rolling	Columbea_rolling_raw_077	57045000	0.396179434779	0.688984333096	0.151640333963	0.15937533294	0.365724944278	0.323594655544	0.310680400178	-0.323259388819	0.171954321581	0.151305067238	q1	q1					
Columbea	rolling	Columbea_rolling_raw_078	57065000	0.388195591564	0.679600617397	0.152221380597	0.168178002006	0.363239967094	0.327279586539	0.309480446367	-0.316360650303	0.175058205941	0.141302444361	q1	q1					
Columbea	binary_segmentation	Columbea_binary_segmentation_raw_001	25025000	73.4081862381	0.337121915054	0.348706495938	0.314171589008	0.596014324861	0.212644616418	0.191341058721	0.258892409807	-0.136061879519	-0.122830530288	q2	q1					
Columbea	binary_segmentation	Columbea_binary_segmentation_raw_002	34505000	143.517790965	0.880037810954	0.0631756860505	0.0567865029954	0.336323722362	0.34930823222	0.314368045418	-0.543714088592	0.286132546169	0.257581542423	q1	q2					
Columbea	binary_segmentation	Columbea_binary_segmentation_raw_003	44135000	230.850910663	0.450283656406	0.289233917234	0.26048242636	0.943400251407	0.0317054678856	0.0248942807072	0.493116595001	-0.257528449348	-0.235588145653	q1	q1					
Columbea	binary_segmentation	Columbea_binary_segmentation_raw_004	56825000	88.5804297461	0.555474885481	0.234298158869	0.21022695565	0.35287784107	0.336038248951	0.311083909979	-0.20259704441	0.101740090082	0.100856954329	q1	q1					
N61	rolling	N61_rolling_raw_001	24255000	0.308498791062	0.327998567177	0.372957259502	0.299044173321	0.163205627102	0.620333174378	0.21646119852	-0.164792940076	0.247375914877	-0.0825829748009	q2	q2					
N61	rolling	N61_rolling_raw_002	24395000	0.529945722477	0.350583816858	0.334160984579	0.315255198562	0.0933320391431	0.764096309952	0.142571650905	-0.257251777715	0.429935325372	-0.172683547657	q1	q2					
N61	rolling	N61_rolling_raw_003	24915000	0.73271249198	0.346013112145	0.318938141098	0.335048746758	0.0333803488666	0.916989018159	0.0496306329746	-0.312632763278	0.598050877061	-0.285418113783	q1	q2					
N61	rolling	N61_rolling_raw_004	25015000	0.750171667965	0.334790633925	0.322971445139	0.342237920936	0.036193707671	0.935420717866	0.0283855744633	-0.298596926254	0.612449272726	-0.313852346472	q3	q2					
N61	rolling	N61_rolling_raw_005	25175000	0.558733014455	0.243872856422	0.497260836345	0.258866307233	0.0299155764765	0.953177869862	0.016906553661	-0.213957279946	0.455917033518	-0.241959753572	q2	q2					
N61	rolling	N61_rolling_raw_006	25215000	0.527171480026	0.204032728749	0.534851941794	0.261115329456	0.0273530599552	0.963108097736	0.00953884230901	-0.176679668794	0.428256155941	-0.251576487147	q2	q2					
N61	rolling	N61_rolling_raw_007	25395000	0.229197745418	0.0976463994154	0.763691137627	0.138662462958	0.0303648336337	0.948562527313	0.0210726390531	-0.0672815657816	0.184871389687	-0.117589823905	q2	q2					
N61	rolling	N61_rolling_raw_008	25405000	0.229197745418	0.0976463994154	0.763691137627	0.138662462958	0.0303648336337	0.948562527313	0.0210726390531	-0.0672815657816	0.184871389687	-0.117589823905	q2	q2					
N61	rolling	N61_rolling_raw_009	28615000	0.272340985532	0.046670415184	0.929888898802	0.023440686014	0.233573151054	0.732104737875	0.0343221110701	0.186902735871	-0.197784160927	0.0108814250562	q2	q2					
N61	rolling	N61_rolling_raw_010	28645000	0.30018971701	0.0402739452156	0.936222012606	0.0235040421783	0.237183666472	0.711367569877	0.0514487636512	0.196909721256	-0.224854442729	0.0279447214728	q2	q2					
N61	rolling	N61_rolling_raw_011	28665000	0.314681745672	0.0303331168132	0.946715109253	0.0229517739338	0.237183666472	0.711297644848	0.05151868868	0.206850549659	-0.235417464405	0.0285669147462	q2	q2					
N61	rolling	N61_rolling_raw_012	28745000	0.306787074005	0.0326435861273	0.943216398577	0.0241400152953	0.23489484218	0.71410648848	0.0509986693404	0.202251256052	-0.229109910097	0.0268586540451	q2	q2					
N61	rolling	N61_rolling_raw_013	28945000	0.236241617207	0.0594468379712	0.931159454337	0.00939370769142	0.205764473009	0.749150220613	0.0450853063784	0.146317635037	-0.182009233725	0.035691598687	q2	q2					
N61	rolling	N61_rolling_raw_014	28955000	0.236241617207	0.0594468379712	0.931159454337	0.00939370769142	0.205764473009	0.749150220613	0.0450853063784	0.146317635037	-0.182009233725	0.035691598687	q2	q2					
N61	rolling	N61_rolling_raw_015	29725000	0.314470268323	0.237183666472	0.711367569877	0.0514487636512	0.0304346996675	0.94660153672	0.0229637636122	-0.206748966805	0.235233966844	-0.028485000039	q2	q2					
N61	rolling	N61_rolling_raw_016	29765000	0.286800411036	0.23489484218	0.71410648848	0.0509986693404	0.0418269320585	0.925404655934	0.0327684120074	-0.193067910121	0.211298167454	-0.018230257333	q2	q2					
N61	rolling	N61_rolling_raw_017	29805000	0.248263156027	0.205764473009	0.749150220613	0.0450853063784	0.0366987269303	0.930532861062	0.0327684120074	-0.169065746078	0.181382640449	-0.012316894371	q2	q2					
N61	rolling	N61_rolling_raw_018	29815000	0.248263156027	0.205764473009	0.749150220613	0.0450853063784	0.0366987269303	0.930532861062	0.0327684120074	-0.169065746078	0.181382640449	-0.012316894371	q2	q2					
N61	rolling	N61_rolling_raw_019	29825000	0.248263156027	0.205764473009	0.749150220613	0.0450853063784	0.0366987269303	0.930532861062	0.0327684120074	-0.169065746078	0.181382640449	-0.012316894371	q2	q2					
N61	rolling	N61_rolling_raw_020	29835000	0.248263156027	0.205764473009	0.749150220613	0.0450853063784	0.0366987269303	0.930532861062	0.0327684120074	-0.169065746078	0.181382640449	-0.012316894371	q2	q2					
N61	rolling	N61_rolling_raw_021	30165000	0.216775532435	0.21079096563	0.753503118782	0.0357059155882	0.0475543515841	0.894376565727	0.0580690826893	-0.163236614046	0.140873446945	0.0223631671011	q2	q2					
N61	rolling	N61_rolling_raw_022	31985000	0.413694682353	0.100536819818	0.861172932659	0.0382902475234	0.228619863798	0.526451349551	0.244928786651	0.128083043981	-0.334721583108	0.206638539128	q2	q2					
N61	rolling	N61_rolling_raw_023	32725000	0.629477149725	0.0757499217323	0.881238085914	0.0430119923531	0.309256103142	0.367966536061	0.322777360797	0.233506181409	-0.513271549853	0.279765368444	q2	q2					
N61	rolling	N61_rolling_raw_024	33265000	0.260977219835	0.228619863798	0.526451349551	0.244928786651	0.122295544709	0.739538207044	0.138166248247	-0.10632431909	0.213086857493	-0.106762538404	q2	q2					
N61	rolling	N61_rolling_raw_025	33515000	0.616393933318	0.309256103142	0.367966536061	0.322777360797	0.0618655659596	0.871226268347	0.066908165693	-0.247390537182	0.503259732286	-0.255869195104	q2	q2					
N61	rolling	N61_rolling_raw_026	34505000	0.637440304897	0.0676111145822	0.870486406074	0.0619024793438	0.330876638208	0.350030394949	0.319092966844	0.263265523626	-0.520456011125	0.2571904875	q2	q2					
N61	rolling	N61_rolling_raw_027	34535000	0.649801225449	0.0618655659596	0.871226268347	0.066908165693	0.348759675716	0.341269648726	0.309970675558	0.286894109756	-0.529956619621	0.243062509865	q2	q1					
N61	rolling	N61_rolling_raw_028	34705000	0.567733038861	0.110612393257	0.804441916705	0.084945690038	0.349426370996	0.340961803726	0.309611825278	0.238813977739	-0.463480112979	0.22466613524	q2	q1					
N61	rolling	N61_rolling_raw_029	34745000	0.525452615552	0.122967755613	0.754446366007	0.12258587838	0.375568737957	0.327821411322	0.296609850721	0.252600982344	-0.426624954685	0.17402397234	q2	q1					
N61	rolling	N61_rolling_raw_030	34795000	0.514313305063	0.141832948477	0.706448985392	0.151718066131	0.41839309251	0.294499490655	0.287107416836	0.276560144032	-0.411949494737	0.135389350704	q2	q1					
N61	rolling	N61_rolling_raw_031	34905000	0.465719770548	0.168972975112	0.672864216159	0.158162808729	0.412003654759	0.298071323238	0.289925022003	0.243030679647	-0.37479289292	0.131762213273	q2	q1					
N61	rolling	N61_rolling_raw_032	34965000	0.435077391007	0.188829695946	0.654448821751	0.156721482303	0.401361776018	0.301669588786	0.296968635197	0.212532080071	-0.352779232965	0.140247152894	q2	q1					
N61	rolling	N61_rolling_raw_033	35415000	0.234156249519	0.252562479403	0.525391878886	0.222045641711	0.368347633404	0.335742240674	0.295910125922	0.115785154001	-0.189649638212	0.0738644842114	q2	q1					
N61	rolling	N61_rolling_raw_034	36535000	0.228080046981	0.391733556272	0.310897562851	0.297368880877	0.213612771026	0.447021670936	0.339365558038	-0.178120785245	0.136124108085	0.0419966771605	q1	q2					
N61	rolling	N61_rolling_raw_035	36575000	0.244955891432	0.386194559463	0.312319271178	0.301486169358	0.201918834689	0.471788681282	0.326292484029	-0.184275724774	0.159469410103	0.0248063146712	q1	q2					
N61	rolling	N61_rolling_raw_036	37215000	0.255034606191	0.201918834689	0.471788681282	0.326292484029	0.351128401198	0.271391592523	0.377480006279	0.14920956651	-0.200397088759	0.0511875222494	q2	q3					
N61	rolling	N61_rolling_raw_037	37245000	0.249776855417	0.212093993544	0.461142869723	0.326763136733	0.364686743381	0.267667877839	0.367645378779	0.152592749837	-0.193474991883	0.040882242046	q2	q3					
N61	rolling	N61_rolling_raw_038	43555000	0.355725212489	0.37715334316	0.257290644219	0.365556012621	0.25795414637	0.546267392769	0.195778460861	-0.11919919679	0.28897674855	-0.169777551761	q1	q2					
N61	rolling	N61_rolling_raw_039	43605000	0.360612670501	0.38134125219	0.268730073788	0.349928674022	0.247984021324	0.562746842188	0.189269136488	-0.133357230867	0.294016768401	-0.160659537534	q1	q2					
N61	rolling	N61_rolling_raw_040	43675000	0.498415939258	0.386694164136	0.268627661401	0.344678174463	0.176026858603	0.675496866031	0.148476275365	-0.210667305533	0.40686920463	-0.196201899098	q1	q2					
N61	rolling	N61_rolling_raw_041	44015000	0.810707448071	0.390715306378	0.273528045002	0.33575664862	0.0258442922024	0.934267995348	0.0398877124498	-0.364871014175	0.660739950346	-0.29586893617	q1	q2					
N61	rolling	N61_rolling_raw_042	44045000	0.829174349481	0.389402692124	0.292143635202	0.318453672674	0.0149496313821	0.96784097319	0.0172093954274	-0.374453060742	0.675697337989	-0.301244277247	q1	q2					
N61	rolling	N61_rolling_raw_043	44135000	0.849062889472	0.371611774006	0.306159052834	0.32222917316	0.000298430666323	0.998815424635	0.000886144698854	-0.37131334334	0.692656371801	-0.321343028461	q1	q2					
N61	rolling	N61_rolling_raw_044	48185000	0.233499229414	0.00357392974381	0.979397707166	0.0170283630901	0.105894949381	0.788921901081	0.105183149538	0.102321019637	-0.190475806085	0.0881547864474	q2	q2					
N61	rolling	N61_rolling_raw_045	48205000	0.233499229414	0.00357392974381	0.979397707166	0.0170283630901	0.105894949381	0.788921901081	0.105183149538	0.102321019637	-0.190475806085	0.0881547864474	q2	q2					
N61	rolling	N61_rolling_raw_046	48215000	0.233499229414	0.00357392974381	0.979397707166	0.0170283630901	0.105894949381	0.788921901081	0.105183149538	0.102321019637	-0.190475806085	0.0881547864474	q2	q2					
N61	rolling	N61_rolling_raw_047	48225000	0.233499229414	0.00357392974381	0.979397707166	0.0170283630901	0.105894949381	0.788921901081	0.105183149538	0.102321019637	-0.190475806085	0.0881547864474	q2	q2					
N61	rolling	N61_rolling_raw_048	48255000	0.233499229414	0.00357392974381	0.979397707166	0.0170283630901	0.105894949381	0.788921901081	0.105183149538	0.102321019637	-0.190475806085	0.0881547864474	q2	q2					
N61	rolling	N61_rolling_raw_049	48265000	0.233499229414	0.00357392974381	0.979397707166	0.0170283630901	0.105894949381	0.788921901081	0.105183149538	0.102321019637	-0.190475806085	0.0881547864474	q2	q2					
